phone,email,call_attempt,lead_score
7675946884,priya411@outlook.com,5,83
6714732560,sneha3327@outlook.com,2,40
9355767231,@gmail.com,2,48
8019720842,rahul1596@gmail.com,1,7
7398535584,meera1353@yahoo.com,1,20
8094657702,@gmail.com,0,99
7704076142,deepak4774@protonmail.com,3,48
449253758067,meera5901@protonmail.com,4,35
68729804,anita8750@outlook.com,2,72
98A76B321C,rahul6825@yahoo.com,0,20
1234567890,rohit9889@gmail.com,3,21
8870187312,rahul9059@yahoo.com,4,84
8568236754,rahul2622@protonmail.com,4,97
1234567890,arjun4024@yahoo.com,1,65
8347887267,vijay216@gmail.com,4,29
9483592338,meera6422@outlook.com,1,63
7317095629,deepak147@gmail.com,4,79
8854146362,deepak4212@outlook.com,3,83
7537433697,vijay5557@yahoo.com,0,36
7553254279,test@,0,49
1234567890,kiran2522@protonmail.com,0,64
845264775905,arjun9088@yahoo.com,5,94
33592146,arjun5236@yahoo.com,2,7
98A76B321C,anita9600@outlook.com,2,9
9860263681,anita3087@protonmail.com,2,24
8856594465,arjun8428@outlook.com,2,45
027492723619,vijay763@yahoo.com,1,60
7346482398,usergmail.com,0,40
6252626426,arjun5931@gmail.com,5,75
6730056932,rohit7724@protonmail.com,3,10
9071903305,priya1446@gmail.com,3,87
1234567890,meera2713@gmail.com,0,10
99999,priya8740@outlook.com,0,92
9573554156,test@,2,2
43976322,deepak9824@protonmail.com,5,61
9255714040,vijay4388@outlook.com,4,79
9930375126,@gmail.com,5,64
9816545042,anita8048@gmail.com,1,65
7711212628,arjun2322@protonmail.com,3,21
7987158386,rohit4244@protonmail.com,0,72
99999,priya5816@outlook.com,5,65
6779920781,test@,2,43
6615447294,hello@domain,5,83
9329635678,sneha3342@protonmail.com,4,60
99999,sneha191@protonmail.com,5,45
7779264560,rahul5627@yahoo.com,5,1
8717519980,arjun6872@outlook.com,5,25
9588408418,vijay4990@protonmail.com,0,21
6045469677,rohit598@outlook.com,1,77
7895977302,deepak2749@gmail.com,4,32
9022915280,hello@domain,1,12
257346459452,vijay9990@yahoo.com,5,18
6209518896,rahul7433@yahoo.com,4,52
282737456356,anita6732@outlook.com,5,63
6329503830,anita615@yahoo.com,4,24
9745867570,rohit1830@protonmail.com,4,34
9038904689,rahul7535@outlook.com,3,66
9867418917,usergmail.com,3,3
9712619897,test@,4,69
8201220887,vijay9918@outlook.com,2,45
7117739225,sneha1496@gmail.com,4,87
7058602649,anita4147@protonmail.com,0,77
8951450919,sneha2782@gmail.com,3,96
1234567890,deepak2483@outlook.com,3,5
8750184983,rahul2871@outlook.com,4,34
7592105082,rahul6164@outlook.com,3,63
6788157129,meera7228@outlook.com,5,94
7223279502,deepak1362@outlook.com,3,39
9807742832,anita5615@yahoo.com,1,82
98A76B321C,deepak7800@gmail.com,4,70
9064095885,vijay660@gmail.com,0,66
8033561252,rahul9870@gmail.com,3,49
9612829509,rahul6325@outlook.com,2,80
6587833603,deepak836@outlook.com,1,74
8956823311,meera2717@outlook.com,1,75
1234567890,meera819@outlook.com,2,41
7879769188,rohit6738@yahoo.com,1,65
98A76B321C,priya4600@gmail.com,4,48
8304253198,priya7716@outlook.com,0,54
7651381008,kiran7956@protonmail.com,4,8
7809780071,deepak7315@protonmail.com,2,88
98A76B321C,deepak9006@gmail.com,5,76
51026048,vijay483@outlook.com,3,90
6599315137,deepak3841@gmail.com,5,44
8087173603,meera5836@outlook.com,0,41
9631790618,meera6368@outlook.com,3,68
99999,deepak7074@yahoo.com,3,71
629434076625,meera6119@yahoo.com,1,15
9789086789,deepak6193@yahoo.com,4,81
8991581681,vijay5801@protonmail.com,0,68
6908971549,anita364@protonmail.com,0,25
6276914721,priya800@outlook.com,0,56
8586596527,deepak6560@protonmail.com,2,77
7611256436,kiran7259@gmail.com,3,94
9666052046,arjun1081@protonmail.com,3,79
6269650620,vijay4291@outlook.com,5,4
9469852635,hello@domain,2,6
9564794950,rohit4086@protonmail.com,0,30
98A76B321C,kiran7919@outlook.com,5,80
8607002448,hello@domain,2,62
9570710742,rohit7932@outlook.com,2,38
9727118514,rohit8117@yahoo.com,2,11
7658612083,sneha4255@protonmail.com,0,99
6821312857,rohit2435@yahoo.com,0,32
6944323200,sneha5559@gmail.com,4,32
9367308931,anita6579@gmail.com,1,81
7917204310,test@,5,22
7711105175,vijay7918@outlook.com,2,86
7359302772,rahul313@yahoo.com,4,79
7788766184,sneha2883@outlook.com,0,10
9938533667,meera1955@yahoo.com,5,93
7994109640,vijay3901@gmail.com,4,7
98A76B321C,rahul4914@gmail.com,2,46
9338229415,anita8141@protonmail.com,4,81
6135813617,priya2307@gmail.com,1,10
8528287925,deepak6912@protonmail.com,4,88
9534998162,arjun7822@gmail.com,5,62
247912276387,rahul4921@gmail.com,1,19
98A76B321C,deepak2253@yahoo.com,2,67
66553890,arjun7071@outlook.com,2,48
6006187310,rahul8608@gmail.com,1,32
8269277262,test@,4,70
8960577624,sneha9272@outlook.com,2,38
809627853108,kiran908@outlook.com,2,88
6610157881,arjun8033@gmail.com,2,13
6616699731,@gmail.com,1,41
9762284596,meera3250@protonmail.com,3,64
8555865249,rahul6853@gmail.com,5,86
7851857957,sneha2117@outlook.com,0,98
9446593117,kiran1794@outlook.com,5,79
7909786372,arjun9070@protonmail.com,4,52
997764392161,sneha3674@gmail.com,4,0
6631702977,anita8595@yahoo.com,0,50
7050147978,deepak7782@protonmail.com,5,58
9265205593,test@,4,20
6040068328,sneha1653@outlook.com,5,75
61748737,priya3459@yahoo.com,4,64
79878583,vijay149@gmail.com,2,91
9072852436,sneha5309@yahoo.com,4,33
8362406394,sneha2702@yahoo.com,4,54
8584892738,kiran767@gmail.com,0,33
7350770147,priya240@protonmail.com,3,28
99999,kiran2289@outlook.com,4,90
1234567890,rohit3646@protonmail.com,2,45
18930865,deepak4263@outlook.com,0,60
8491274974,kiran572@yahoo.com,4,13
7026390653,vijay4492@gmail.com,4,27
109123743343,deepak9773@yahoo.com,1,61
6703991137,hello@domain,1,49
7593914696,rahul4976@outlook.com,3,45
9743867905,anita3171@outlook.com,1,64
7700591554,anita236@outlook.com,4,38
8886117610,test@,1,39
9454414727,rahul4237@outlook.com,2,10
99999,deepak3239@protonmail.com,0,83
7044019979,arjun6595@outlook.com,5,30
9874244547,rahul9894@gmail.com,5,51
9907067009,vijay4833@gmail.com,5,76
9437487813,meera4267@protonmail.com,5,60
9684987803,kiran6577@protonmail.com,0,74
7259453154,priya89@yahoo.com,1,86
7455573519,arjun4133@protonmail.com,0,36
98A76B321C,sneha4015@yahoo.com,5,28
98A76B321C,kiran289@outlook.com,1,98
8209533060,rohit3066@protonmail.com,3,58
99999,deepak415@gmail.com,3,77
7161074115,sneha1194@outlook.com,1,99
1234567890,priya9220@outlook.com,4,33
6566507237,meera9436@yahoo.com,1,71
9872523971,arjun7843@protonmail.com,0,63
8284350304,rohit2658@protonmail.com,0,26
6151231372,kiran5553@outlook.com,5,44
7144665825,rohit3764@gmail.com,3,96
7066723418,rahul1723@outlook.com,0,86
98A76B321C,priya3690@protonmail.com,4,61
8369312114,usergmail.com,3,78
6371696829,rohit6038@gmail.com,3,32
85004181,sneha5880@gmail.com,3,63
9750381490,priya2987@gmail.com,1,54
8076771204,kiran9773@protonmail.com,1,72
7685589631,vijay5643@yahoo.com,4,48
8308205898,sneha8769@protonmail.com,2,24
6909862755,vijay3339@yahoo.com,4,20
6079474738,sneha7155@yahoo.com,2,95
7090769482,anita900@protonmail.com,0,99
99999,deepak5084@outlook.com,1,1
1234567890,kiran8989@protonmail.com,2,34
7511206011,rahul4319@protonmail.com,1,38
99999,priya6813@outlook.com,2,64
6822081697,abc@abc,2,38
9770128259,priya1830@protonmail.com,1,68
8081955811,rohit5816@yahoo.com,5,60
9453007310,sneha7138@yahoo.com,4,96
9289862239,meera3420@yahoo.com,5,29
8521559021,arjun8592@yahoo.com,3,94
9937801352,sneha9528@protonmail.com,1,89
6722393399,kiran1045@outlook.com,0,91
094674447549,deepak8781@outlook.com,2,36
7121150381,anita5333@yahoo.com,3,11
98A76B321C,rohit6418@yahoo.com,1,62
8628188939,rahul9077@gmail.com,0,98
9380283659,vijay3059@protonmail.com,2,79
7746058200,kiran5489@protonmail.com,5,17
99999,priya2056@yahoo.com,4,72
9843378664,rohit3899@gmail.com,3,20
8504474201,rahul7623@yahoo.com,0,54
82256206,sneha2997@gmail.com,2,48
7870081719,vijay7780@yahoo.com,2,23
99999,vijay1468@protonmail.com,3,93
8378812600,vijay1770@yahoo.com,4,29
15120105,rahul6680@protonmail.com,3,72
9974504724,anita8353@protonmail.com,5,30
9636450916,kiran4719@yahoo.com,2,69
9286900914,sneha5820@yahoo.com,5,0
9430388421,rahul8073@protonmail.com,2,15
99999,deepak4411@protonmail.com,2,50
9973492831,arjun8730@outlook.com,0,2
9902845686,arjun4606@outlook.com,4,11
6664338958,meera3178@protonmail.com,0,27
9763719831,arjun5427@protonmail.com,0,23
9671248904,deepak826@protonmail.com,3,96
7388673398,rohit1306@protonmail.com,1,49
6132375267,rahul9218@gmail.com,3,10
98A76B321C,arjun9216@outlook.com,4,0
1234567890,vijay856@yahoo.com,5,15
98A76B321C,rohit1088@yahoo.com,4,28
9274049894,rohit5448@yahoo.com,4,82
9098294697,deepak2324@yahoo.com,4,36
766508243097,sneha9624@outlook.com,4,35
7736566502,priya1825@gmail.com,1,54
9506426804,usergmail.com,0,98
6731590457,priya8355@protonmail.com,5,75
6442479506,anita3979@gmail.com,5,48
838534101169,sneha6739@protonmail.com,1,30
6439706027,rohit6229@protonmail.com,0,77
7792056240,kiran7948@outlook.com,4,80
8932039303,rahul3691@gmail.com,2,38
7771977233,deepak8099@protonmail.com,2,81
8900245320,priya832@yahoo.com,5,0
801866894504,rohit8812@outlook.com,3,32
7807974958,vijay1022@gmail.com,3,96
99999,sneha7612@gmail.com,2,51
9557298907,kiran9495@outlook.com,4,43
9399497746,vijay4550@outlook.com,4,62
7169119264,rahul6648@gmail.com,0,94
7213759891,priya2608@outlook.com,3,61
8553694284,sneha1037@protonmail.com,1,17
8796279588,test@,1,89
9202155451,rohit9765@protonmail.com,3,14
6274156545,vijay141@outlook.com,2,13
7387160841,arjun3663@yahoo.com,5,57
6823330763,meera5903@protonmail.com,2,45
7659154827,kiran425@protonmail.com,1,95
8756619511,meera1483@protonmail.com,3,7
409192139595,arjun9163@outlook.com,2,38
8605442622,anita7361@outlook.com,0,39
303190000294,vijay4721@gmail.com,4,57
1234567890,arjun5473@protonmail.com,4,50
9474120131,kiran1936@protonmail.com,2,23
7146463826,rahul1402@gmail.com,0,22
7899130610,deepak4228@protonmail.com,0,32
6365687432,deepak3592@protonmail.com,5,43
240261217403,vijay1111@outlook.com,0,80
7859221600,priya9371@outlook.com,1,57
7764822684,meera7665@outlook.com,4,50
8567839191,vijay4619@gmail.com,1,86
6566145732,vijay2846@outlook.com,5,0
6534601498,priya6198@yahoo.com,1,84
8806080853,@gmail.com,5,80
8190772978,kiran3599@protonmail.com,3,61
98A76B321C,rahul9436@yahoo.com,4,58
8890790335,deepak1939@outlook.com,2,20
8073124116,anita7517@outlook.com,2,13
9923578511,vijay8523@yahoo.com,1,30
6473167325,priya1688@protonmail.com,0,99
7701675658,usergmail.com,4,25
9213382776,priya1950@protonmail.com,3,12
7378231583,kiran3275@outlook.com,2,1
99999,vijay5793@gmail.com,2,35
87380007,vijay4838@gmail.com,0,41
8557844207,arjun817@yahoo.com,4,59
9439096730,priya5195@yahoo.com,1,88
314758672298,arjun2301@outlook.com,4,31
7583955525,sneha1405@gmail.com,1,47
473419223432,rohit1750@outlook.com,3,82
8310828867,test@,4,51
9504750263,usergmail.com,4,29
6731188584,rohit6608@yahoo.com,0,25
9310679813,rahul3296@outlook.com,2,17
8619977246,arjun7807@yahoo.com,5,1
7271740018,@gmail.com,5,87
9092553366,vijay3967@yahoo.com,4,83
7342362469,meera7292@outlook.com,4,85
8945348221,usergmail.com,4,6
6532784368,rohit5699@gmail.com,5,97
9839750060,kiran6836@protonmail.com,2,12
98A76B321C,arjun383@protonmail.com,2,41
803996732500,anita3117@protonmail.com,1,82
6063208475,sneha5178@outlook.com,0,87
6223444027,kiran2125@gmail.com,4,94
8205593572,sneha6552@outlook.com,0,33
9047766514,@gmail.com,5,65
98A76B321C,rahul5698@yahoo.com,1,17
6587686317,kiran5044@protonmail.com,3,4
6418377745,arjun810@yahoo.com,0,34
9584453652,sneha8378@gmail.com,0,9
8697510619,rahul2742@gmail.com,0,48
6495439776,rahul9588@outlook.com,1,93
99999,anita5979@outlook.com,2,92
9502796699,priya6679@gmail.com,0,85
8876872952,anita2483@yahoo.com,0,46
7606672048,kiran153@protonmail.com,0,8
9572451622,anita1348@gmail.com,5,3
64566067,meera1366@outlook.com,1,46
8631733662,vijay9211@gmail.com,2,99
894621609457,deepak9389@protonmail.com,1,30
7189582377,sneha7551@yahoo.com,5,38
9845686531,arjun9727@yahoo.com,3,88
7139965917,deepak6718@yahoo.com,0,98
53323760,sneha1328@outlook.com,3,15
6324646321,rohit7382@gmail.com,3,57
9991119122,rohit7537@gmail.com,1,50
6258735371,sneha1600@gmail.com,4,41
8143212534,kiran461@gmail.com,2,63
1234567890,sneha9871@outlook.com,0,56
9041643105,hello@domain,5,12
7520336859,arjun9466@gmail.com,1,21
6253632260,rohit3759@gmail.com,5,74
6862067819,arjun2918@yahoo.com,5,63
8260703824,anita8356@yahoo.com,0,6
1234567890,deepak6753@gmail.com,2,100
7350910238,kiran4256@protonmail.com,5,81
6746425542,sneha7982@outlook.com,2,83
65294467,anita8287@protonmail.com,0,77
6924151078,vijay6730@yahoo.com,3,75
6622320876,abc@abc,3,44
1234567890,sneha3832@yahoo.com,3,94
9623162560,anita2736@outlook.com,5,81
99999,anita3150@outlook.com,2,19
9440431960,vijay5891@gmail.com,5,24
6163192157,priya1900@gmail.com,4,60
7536498487,rahul5868@gmail.com,5,66
6765812621,@gmail.com,0,45
7516343441,priya1352@gmail.com,0,49
6362048921,rahul4490@protonmail.com,3,75
9353602238,anita4387@outlook.com,0,31
6591916361,usergmail.com,4,15
7218295407,vijay8859@outlook.com,3,26
7954293489,rahul2057@yahoo.com,3,18
7733506369,rahul7670@gmail.com,0,17
6799897099,priya6168@protonmail.com,4,13
99999,meera2219@yahoo.com,4,57
8598436288,anita6280@protonmail.com,5,65
9025487482,rahul9031@yahoo.com,2,25
355224893264,arjun189@yahoo.com,1,71
9583860557,anita6452@yahoo.com,5,32
99999,rohit5624@protonmail.com,3,69
7971427872,vijay8880@yahoo.com,4,38
6877880715,kiran340@gmail.com,3,33
424002983906,vijay4092@protonmail.com,3,30
8952486653,kiran6260@yahoo.com,3,34
1234567890,rohit5203@protonmail.com,4,55
9386362814,anita2311@protonmail.com,5,9
7372656838,arjun7682@outlook.com,4,74
1234567890,rohit9885@protonmail.com,3,93
7602371006,@gmail.com,2,53
39883443,anita2521@protonmail.com,4,40
8186686141,@gmail.com,3,55
7351379466,rohit727@outlook.com,5,6
9057854849,arjun9522@yahoo.com,1,23
6909455228,deepak936@yahoo.com,3,88
7428888229,anita4874@yahoo.com,0,50
7226903717,rohit254@protonmail.com,5,90
7694114050,meera6922@protonmail.com,4,90
7955992228,meera80@protonmail.com,3,51
6975857262,arjun77@outlook.com,5,3
8662201667,deepak2468@yahoo.com,4,72
8717029127,arjun6850@gmail.com,2,34
9182591052,rohit2911@yahoo.com,3,96
8010200260,sneha2496@yahoo.com,3,48
6233144010,rohit8132@yahoo.com,3,94
7388261469,usergmail.com,3,71
8045836587,sneha9511@outlook.com,5,29
874053764719,kiran7333@protonmail.com,2,0
9823719166,vijay3279@outlook.com,5,42
7597620616,vijay8201@yahoo.com,4,79
6664475243,vijay6580@protonmail.com,5,84
7376778655,hello@domain,5,71
9022363566,meera8409@gmail.com,4,67
8952783820,rahul3277@outlook.com,2,34
60771090,kiran5000@protonmail.com,2,79
8854757598,deepak7514@protonmail.com,5,100
9688270155,abc@abc,1,99
7998618395,arjun1838@protonmail.com,5,79
6537532114,anita2058@gmail.com,0,4
7969895937,deepak4495@outlook.com,5,28
7211302429,abc@abc,5,34
8256285736,kiran4498@yahoo.com,5,20
98A76B321C,kiran5732@protonmail.com,3,54
292931405385,kiran3409@gmail.com,5,81
6892651788,kiran7355@gmail.com,1,24
98A76B321C,meera3175@gmail.com,3,75
1234567890,deepak6065@gmail.com,0,71
9223879007,rahul4534@gmail.com,4,6
98A76B321C,sneha3209@protonmail.com,3,79
8010455467,arjun4439@protonmail.com,4,40
99999,meera9272@protonmail.com,5,1
212897668416,anita4147@gmail.com,0,0
8940855384,anita6421@outlook.com,4,25
6544866637,vijay9410@gmail.com,1,47
8973852825,kiran4318@gmail.com,4,38
6109964851,priya4192@yahoo.com,5,70
7366126781,sneha3013@yahoo.com,2,95
9415660736,rahul2690@yahoo.com,2,63
99999,sneha631@gmail.com,2,83
7648280833,priya160@yahoo.com,4,50
7666105289,meera9277@protonmail.com,3,91
7002603092,priya3446@outlook.com,1,45
7275368831,priya4687@yahoo.com,2,81
6013208609,priya3803@gmail.com,5,1
6175068353,sneha838@outlook.com,2,4
6185118281,rahul5326@gmail.com,2,35
826279402958,rahul1564@outlook.com,3,17
1234567890,rahul7293@yahoo.com,3,15
6608800084,kiran9193@yahoo.com,0,98
7877685297,test@,1,51
7873584142,rahul5382@outlook.com,0,14
1234567890,vijay2632@protonmail.com,2,95
99999,sneha6668@outlook.com,4,75
1234567890,sneha3138@outlook.com,2,17
8112299660,rahul3709@gmail.com,1,36
6665152610,deepak9663@outlook.com,5,65
6499420985,anita959@gmail.com,3,74
8734980722,meera7121@gmail.com,0,84
6670518946,arjun5267@protonmail.com,5,63
1234567890,rohit2587@gmail.com,0,82
6407245354,usergmail.com,3,94
9734348019,vijay7415@outlook.com,0,78
9489699599,kiran1479@gmail.com,5,49
7630417221,arjun6070@gmail.com,3,73
9976870516,arjun1013@outlook.com,2,6
7752093026,kiran4329@gmail.com,3,31
7750815559,rohit3333@protonmail.com,2,98
7017977892,rohit7380@gmail.com,4,58
8681574583,sneha7621@yahoo.com,3,50
1234567890,arjun7009@outlook.com,2,55
8988070279,priya7893@yahoo.com,5,79
7777037649,anita3040@gmail.com,0,90
9314892296,@gmail.com,2,98
9325085776,kiran495@protonmail.com,1,27
8047770783,@gmail.com,3,7
7735376219,rahul8935@outlook.com,0,67
7180103431,rahul4064@yahoo.com,2,95
9395790404,@gmail.com,4,26
9351784601,deepak2953@outlook.com,3,32
7327567411,kiran3979@gmail.com,1,76
98A76B321C,arjun5561@outlook.com,0,76
858444939149,vijay1501@outlook.com,0,65
9582638358,meera5066@gmail.com,3,89
7595701174,rohit3296@protonmail.com,4,38
6615478439,meera9764@yahoo.com,1,19
99999,rohit4327@yahoo.com,5,1
7490387617,meera3456@outlook.com,4,62
7479000297,deepak7320@outlook.com,5,19
475185418464,arjun4168@gmail.com,5,3
146969021610,vijay3546@outlook.com,5,55
6079739748,priya1317@gmail.com,2,22
8198719718,rohit265@gmail.com,0,50
6323159137,priya8589@outlook.com,0,34
9128494076,arjun5090@yahoo.com,2,44
08644677,sneha6524@gmail.com,3,82
942868438823,sneha7207@gmail.com,4,18
8973705398,usergmail.com,1,97
60614045,meera6398@outlook.com,2,39
6139751717,anita4689@outlook.com,4,30
9032111226,anita8642@outlook.com,1,70
7210590103,meera2425@protonmail.com,2,45
8005599700,meera1920@outlook.com,5,57
7124308889,vijay3247@gmail.com,0,27
7597568922,sneha9798@gmail.com,1,40
8015031822,anita3256@protonmail.com,0,92
9822792001,sneha5617@gmail.com,3,33
6490379558,hello@domain,1,75
8702027507,arjun9285@outlook.com,0,80
98A76B321C,rohit1267@outlook.com,5,49
8477116494,deepak8194@yahoo.com,0,88
8140906103,anita707@gmail.com,3,17
6688069580,sneha6068@gmail.com,5,68
9291886816,abc@abc,5,87
6570696684,arjun2693@gmail.com,0,4
9223762846,priya9004@gmail.com,4,80
8823517635,rohit6541@yahoo.com,1,60
7442469775,kiran8207@outlook.com,1,32
340574482179,kiran2910@protonmail.com,1,11
325438420222,kiran7115@protonmail.com,2,62
7401997998,hello@domain,0,62
8111201100,deepak4022@yahoo.com,2,17
9480153111,deepak3683@yahoo.com,1,64
8957887229,meera11@outlook.com,3,41
04164480,sneha1826@outlook.com,2,67
7422339704,priya6761@protonmail.com,0,50
9581852569,priya1284@protonmail.com,2,48
8756287177,vijay520@protonmail.com,2,10
9828405198,kiran9813@gmail.com,3,47
98223876,kiran3271@yahoo.com,2,76
9339926053,deepak7428@outlook.com,4,39
6129076667,meera6445@yahoo.com,4,90
8537647308,priya5714@protonmail.com,0,75
98A76B321C,sneha8997@outlook.com,4,98
9997770328,vijay7899@protonmail.com,5,98
7781798641,anita5879@outlook.com,2,55
8569999231,deepak4774@protonmail.com,4,11
6254940897,rohit1541@outlook.com,4,93
8399757898,sneha7372@protonmail.com,3,5
9871388566,meera89@gmail.com,2,92
7156814151,deepak2427@gmail.com,5,68
99999,sneha9290@gmail.com,4,63
8917535269,abc@abc,4,69
7622915972,rahul1894@gmail.com,4,61
6559579237,anita1235@gmail.com,5,59
99999,meera5561@outlook.com,0,61
9737680664,kiran9371@protonmail.com,1,10
9188010675,deepak2820@outlook.com,5,9
99999,vijay6381@protonmail.com,4,68
6591025637,meera2119@protonmail.com,2,71
98A76B321C,arjun5954@yahoo.com,1,3
9097326100,vijay6755@outlook.com,5,59
7066065102,deepak1342@yahoo.com,5,35
8580082845,deepak1890@outlook.com,1,85
99999,arjun9216@gmail.com,3,76
1234567890,rahul5644@yahoo.com,5,69
6963491524,deepak8194@gmail.com,0,68
8857606012,meera9882@gmail.com,0,3
7905346713,sneha8998@protonmail.com,4,98
99999,sneha695@protonmail.com,4,49
98A76B321C,meera454@gmail.com,3,95
6819948442,arjun7166@protonmail.com,3,96
7036586322,anita9986@yahoo.com,4,19
8898338428,kiran6949@gmail.com,1,72
9567681872,priya3964@protonmail.com,5,58
8473228556,priya87@gmail.com,2,47
9011300900,deepak8917@gmail.com,4,85
710543531159,priya2732@yahoo.com,5,74
07891720,meera4090@gmail.com,0,16
8430348514,arjun201@gmail.com,2,53
8777191380,anita673@protonmail.com,2,27
6608542368,kiran8022@outlook.com,1,99
622728221680,anita6375@yahoo.com,0,11
9838261619,sneha3394@protonmail.com,0,40
8364230386,priya5223@outlook.com,1,94
7141280996,priya7123@yahoo.com,2,70
8173725899,deepak5106@gmail.com,2,12
9777878664,rahul2353@yahoo.com,4,56
